"","Ref_Date","GEO","COMPONENTS","Value"
"7240","2011/04","Quebec","Total non-firm deliveries","1585046.0"
"7241","2011/05","Quebec","Total non-firm deliveries","1739918.0"
"7242","2011/06","Quebec","Total non-firm deliveries","1746597.0"
"7243","2011/07","Quebec","Total non-firm deliveries","2264007.0"
"7244","2011/08","Quebec","Total non-firm deliveries","1742933.0"
"7245","2011/09","Quebec","Total non-firm deliveries","1253171.0"
"7246","2011/10","Quebec","Total non-firm deliveries","909643.0"
"7247","2011/11","Quebec","Total non-firm deliveries","1065885.0"
"7248","2011/12","Quebec","Total non-firm deliveries","2278325.0"
"7249","2012/01","Quebec","Total non-firm deliveries","2221581.0"
"7250","2012/02","Quebec","Total non-firm deliveries","1772894.0"
"7251","2012/03","Quebec","Total non-firm deliveries","2198582.0"
"7252","2012/04","Quebec","Total non-firm deliveries","2418320.0"
"7253","2012/05","Quebec","Total non-firm deliveries","2394857.0"
"7254","2012/06","Quebec","Total non-firm deliveries","2314467.0"
"7255","2012/07","Quebec","Total non-firm deliveries","2922230.0"
"7256","2012/08","Quebec","Total non-firm deliveries","2538186.0"
"7257","2012/09","Quebec","Total non-firm deliveries","2162317.0"
"7258","2012/10","Quebec","Total non-firm deliveries","2057221.0"
"7259","2012/11","Quebec","Total non-firm deliveries","2053193.0"
"7260","2012/12","Quebec","Total non-firm deliveries","2246781.0"
"7261","2013/01","Quebec","Total non-firm deliveries","2273792.0"
"7262","2013/02","Quebec","Total non-firm deliveries","2216877.0"
"7263","2013/03","Quebec","Total non-firm deliveries","2629991.0"
"7264","2013/04","Quebec","Total non-firm deliveries","1989361.0"
"7265","2013/05","Quebec","Total non-firm deliveries","1886753.0"
"7266","2013/06","Quebec","Total non-firm deliveries","1873081.0"
"7267","2013/07","Quebec","Total non-firm deliveries","2578510.0"
"7268","2013/08","Quebec","Total non-firm deliveries","2705659.0"
"7269","2013/09","Quebec","Total non-firm deliveries","2154658.0"
"7270","2013/10","Quebec","Total non-firm deliveries","2367566.0"
"7271","2013/11","Quebec","Total non-firm deliveries","2198993.0"
"7272","2013/12","Quebec","Total non-firm deliveries","2334468.0"
"7273","2014/01","Quebec","Total non-firm deliveries","2164860.0"
"7274","2014/02","Quebec","Total non-firm deliveries","2005357.0"
"7275","2014/03","Quebec","Total non-firm deliveries","2105305.0"
"7276","2014/04","Quebec","Total non-firm deliveries","1795961.0"
"7277","2014/05","Quebec","Total non-firm deliveries","1364653.0"
"7278","2014/06","Quebec","Total non-firm deliveries","1640263.0"
"7279","2014/07","Quebec","Total non-firm deliveries","2045621.0"
"7280","2014/08","Quebec","Total non-firm deliveries","2321079.0"
"7281","2014/09","Quebec","Total non-firm deliveries","1936192.0"
"7282","2014/10","Quebec","Total non-firm deliveries","1336772.0"
"7283","2014/11","Quebec","Total non-firm deliveries","2026961.0"
"7284","2014/12","Quebec","Total non-firm deliveries","2378411.0"
"7285","2015/01","Quebec","Total non-firm deliveries","2361925.0"
"7286","2015/02","Quebec","Total non-firm deliveries","2149456.0"
"7287","2015/03","Quebec","Total non-firm deliveries","2750650.0"
"7288","2015/04","Quebec","Total non-firm deliveries","1964189.0"
"7289","2015/05","Quebec","Total non-firm deliveries","1460616.0"
"7290","2015/06","Quebec","Total non-firm deliveries","1942307.0"
"7291","2015/07","Quebec","Total non-firm deliveries","2480876.0"
"7292","2015/08","Quebec","Total non-firm deliveries","2584208.0"
"7293","2015/09","Quebec","Total non-firm deliveries","2483818.0"
"7294","2015/10","Quebec","Total non-firm deliveries","2318761.0"
"7295","2015/11","Quebec","Total non-firm deliveries","1852652.0"
"7296","2015/12","Quebec","Total non-firm deliveries","2247234.0"
"7297","2008/01","Quebec","Non-firm deliveries to other provinces","532066.0"
"7298","2008/02","Quebec","Non-firm deliveries to other provinces","581123.0"
"7299","2008/03","Quebec","Non-firm deliveries to other provinces","353751.0"
"7300","2008/04","Quebec","Non-firm deliveries to other provinces","478364.0"
"7301","2008/05","Quebec","Non-firm deliveries to other provinces","426528.0"
"7302","2008/06","Quebec","Non-firm deliveries to other provinces","347233.0"
"7303","2008/07","Quebec","Non-firm deliveries to other provinces","350701.0"
"7304","2008/08","Quebec","Non-firm deliveries to other provinces","256127.0"
"7305","2008/09","Quebec","Non-firm deliveries to other provinces","379696.0"
"7306","2008/10","Quebec","Non-firm deliveries to other provinces","389190.0"
"7307","2008/11","Quebec","Non-firm deliveries to other provinces","412462.0"
"7308","2008/12","Quebec","Non-firm deliveries to other provinces","549469.0"
"7309","2009/01","Quebec","Non-firm deliveries to other provinces","866624.0"
"7310","2009/02","Quebec","Non-firm deliveries to other provinces","854544.0"
"7311","2009/03","Quebec","Non-firm deliveries to other provinces","656649.0"
"7312","2009/04","Quebec","Non-firm deliveries to other provinces","122704.0"
"7313","2009/05","Quebec","Non-firm deliveries to other provinces","311855.0"
"7314","2009/06","Quebec","Non-firm deliveries to other provinces","359435.0"
"7315","2009/07","Quebec","Non-firm deliveries to other provinces","580884.0"
"7316","2009/08","Quebec","Non-firm deliveries to other provinces","733887.0"
"7317","2009/09","Quebec","Non-firm deliveries to other provinces","865984.0"
"7318","2009/10","Quebec","Non-firm deliveries to other provinces","589310.0"
"7319","2009/11","Quebec","Non-firm deliveries to other provinces","406339.0"
"7320","2009/12","Quebec","Non-firm deliveries to other provinces","723532.0"
"7321","2010/01","Quebec","Non-firm deliveries to other provinces","1279244.0"
"7322","2010/02","Quebec","Non-firm deliveries to other provinces","1153668.0"
"7323","2010/03","Quebec","Non-firm deliveries to other provinces","867814.0"
"7324","2010/04","Quebec","Non-firm deliveries to other provinces","464862.0"
"7325","2010/05","Quebec","Non-firm deliveries to other provinces","632575.0"
"7326","2010/06","Quebec","Non-firm deliveries to other provinces","607868.0"
"7327","2010/07","Quebec","Non-firm deliveries to other provinces","718648.0"
"7328","2010/08","Quebec","Non-firm deliveries to other provinces","0.0"
"7329","2010/09","Quebec","Non-firm deliveries to other provinces","242340.0"
"7330","2010/10","Quebec","Non-firm deliveries to other provinces","214460.0"
"7331","2010/11","Quebec","Non-firm deliveries to other provinces","298733.0"
"7332","2010/12","Quebec","Non-firm deliveries to other provinces","457144.0"
"7333","2011/01","Quebec","Non-firm deliveries to other provinces","685715.0"
"7334","2011/02","Quebec","Non-firm deliveries to other provinces","678453.0"
"7335","2011/03","Quebec","Non-firm deliveries to other provinces","231176.0"
"7336","2011/04","Quebec","Non-firm deliveries to other provinces","346751.0"
"7337","2011/05","Quebec","Non-firm deliveries to other provinces","231669.0"
"7338","2011/06","Quebec","Non-firm deliveries to other provinces","244688.0"
"7339","2011/07","Quebec","Non-firm deliveries to other provinces","483598.0"
"7340","2011/08","Quebec","Non-firm deliveries to other provinces","354975.0"
"7341","2011/09","Quebec","Non-firm deliveries to other provinces","388186.0"
"7342","2011/10","Quebec","Non-firm deliveries to other provinces","117737.0"
"7343","2011/11","Quebec","Non-firm deliveries to other provinces","139937.0"
"7344","2011/12","Quebec","Non-firm deliveries to other provinces","591196.0"
"7345","2012/01","Quebec","Non-firm deliveries to other provinces","652015.0"
"7346","2012/02","Quebec","Non-firm deliveries to other provinces","540233.0"
"7347","2012/03","Quebec","Non-firm deliveries to other provinces","632208.0"
"7348","2012/04","Quebec","Non-firm deliveries to other provinces","638089.0"
"7349","2012/05","Quebec","Non-firm deliveries to other provinces","579407.0"
"7350","2012/06","Quebec","Non-firm deliveries to other provinces","662944.0"
"7351","2012/07","Quebec","Non-firm deliveries to other provinces","894402.0"
"7352","2012/08","Quebec","Non-firm deliveries to other provinces","712108.0"
"7353","2012/09","Quebec","Non-firm deliveries to other provinces","630973.0"
"7354","2012/10","Quebec","Non-firm deliveries to other provinces","589241.0"
"7355","2012/11","Quebec","Non-firm deliveries to other provinces","398144.0"
"7356","2012/12","Quebec","Non-firm deliveries to other provinces","444099.0"
"7357","2013/01","Quebec","Non-firm deliveries to other provinces","451850.0"
"7358","2013/02","Quebec","Non-firm deliveries to other provinces","490957.0"
"7359","2013/03","Quebec","Non-firm deliveries to other provinces","595022.0"
"7360","2013/04","Quebec","Non-firm deliveries to other provinces","303405.0"
"7361","2013/05","Quebec","Non-firm deliveries to other provinces","274716.0"
"7362","2013/06","Quebec","Non-firm deliveries to other provinces",".."
"7363","2013/07","Quebec","Non-firm deliveries to other provinces","554535.0"
"7364","2013/08","Quebec","Non-firm deliveries to other provinces","505474.0"
"7365","2013/09","Quebec","Non-firm deliveries to other provinces","433615.0"
"7366","2013/10","Quebec","Non-firm deliveries to other provinces","712089.0"
"7367","2013/11","Quebec","Non-firm deliveries to other provinces","183956.0"
"7368","2013/12","Quebec","Non-firm deliveries to other provinces","337637.0"
"7369","2014/01","Quebec","Non-firm deliveries to other provinces","397076.0"
"7370","2014/02","Quebec","Non-firm deliveries to other provinces","352743.0"
"7371","2014/03","Quebec","Non-firm deliveries to other provinces","231203.0"
"7372","2014/04","Quebec","Non-firm deliveries to other provinces","311566.0"
"7373","2014/05","Quebec","Non-firm deliveries to other provinces","202293.0"
"7374","2014/06","Quebec","Non-firm deliveries to other provinces","354071.0"
"7375","2014/07","Quebec","Non-firm deliveries to other provinces","494508.0"
"7376","2014/08","Quebec","Non-firm deliveries to other provinces","504371.0"
"7377","2014/09","Quebec","Non-firm deliveries to other provinces","263306.0"
"7378","2014/10","Quebec","Non-firm deliveries to other provinces","255344.0"
"7379","2014/11","Quebec","Non-firm deliveries to other provinces","238944.0"
"7380","2014/12","Quebec","Non-firm deliveries to other provinces","488300.0"
"7381","2015/01","Quebec","Non-firm deliveries to other provinces","491910.0"
"7382","2015/02","Quebec","Non-firm deliveries to other provinces","499610.0"
"7383","2015/03","Quebec","Non-firm deliveries to other provinces","726235.0"
"7384","2015/04","Quebec","Non-firm deliveries to other provinces","550123.0"
"7385","2015/05","Quebec","Non-firm deliveries to other provinces","325711.0"
"7386","2015/06","Quebec","Non-firm deliveries to other provinces","295373.0"
"7387","2015/07","Quebec","Non-firm deliveries to other provinces","607265.0"
"7388","2015/08","Quebec","Non-firm deliveries to other provinces","658553.0"
"7389","2015/09","Quebec","Non-firm deliveries to other provinces","340989.0"
"7390","2015/10","Quebec","Non-firm deliveries to other provinces","1091085.0"
"7391","2015/11","Quebec","Non-firm deliveries to other provinces","279905.0"
"7392","2015/12","Quebec","Non-firm deliveries to other provinces","412357.0"
"7393","2008/01","Quebec","Non-firm deliveries to the United States","1479589.0"
"7394","2008/02","Quebec","Non-firm deliveries to the United States","1605852.0"
"7395","2008/03","Quebec","Non-firm deliveries to the United States","1668499.0"
"7396","2008/04","Quebec","Non-firm deliveries to the United States","1520916.0"
"7397","2008/05","Quebec","Non-firm deliveries to the United States","1133168.0"
"7398","2008/06","Quebec","Non-firm deliveries to the United States","1575382.0"
"7399","2008/07","Quebec","Non-firm deliveries to the United States","1559216.0"
"7400","2008/08","Quebec","Non-firm deliveries to the United States","1394785.0"
"7401","2008/09","Quebec","Non-firm deliveries to the United States","804370.0"
"7402","2008/10","Quebec","Non-firm deliveries to the United States","293778.0"
"7403","2008/11","Quebec","Non-firm deliveries to the United States","445629.0"
"7404","2008/12","Quebec","Non-firm deliveries to the United States","497839.0"
"7405","2009/01","Quebec","Non-firm deliveries to the United States","905821.0"
"7406","2009/02","Quebec","Non-firm deliveries to the United States","1045345.0"
"7407","2009/03","Quebec","Non-firm deliveries to the United States","942067.0"
"7408","2009/04","Quebec","Non-firm deliveries to the United States","569323.0"
"7409","2009/05","Quebec","Non-firm deliveries to the United States","854975.0"
"7410","2009/06","Quebec","Non-firm deliveries to the United States","1290768.0"
"7411","2009/07","Quebec","Non-firm deliveries to the United States","1321365.0"
"7412","2009/08","Quebec","Non-firm deliveries to the United States","1759958.0"
"7413","2009/09","Quebec","Non-firm deliveries to the United States","1339967.0"
"7414","2009/10","Quebec","Non-firm deliveries to the United States","1640244.0"
"7415","2009/11","Quebec","Non-firm deliveries to the United States","1163973.0"
"7416","2009/12","Quebec","Non-firm deliveries to the United States","1342690.0"
"7417","2010/01","Quebec","Non-firm deliveries to the United States","1975927.0"
"7418","2010/02","Quebec","Non-firm deliveries to the United States","1703705.0"
"7419","2010/03","Quebec","Non-firm deliveries to the United States","1762271.0"
"7420","2010/04","Quebec","Non-firm deliveries to the United States","1563532.0"
"7421","2010/05","Quebec","Non-firm deliveries to the United States","1328864.0"
"7422","2010/06","Quebec","Non-firm deliveries to the United States","1176874.0"
"7423","2010/07","Quebec","Non-firm deliveries to the United States","1205392.0"
"7424","2010/08","Quebec","Non-firm deliveries to the United States","903162.0"
